gap_id,scope,category,subject_type,osm_id,highway,name,field,severity,detail
gap-07898,context_buffer,missing_osm_tag,way,1494402809,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07899,context_buffer,missing_osm_tag,way,1494402810,primary,Lipton Circus,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07900,context_buffer,missing_osm_tag,way,1494402810,primary,Lipton Circus,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07901,context_buffer,missing_osm_tag,way,1494402810,primary,Lipton Circus,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07902,context_buffer,missing_osm_tag,way,1494402811,primary,Lipton Circus,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07903,context_buffer,missing_osm_tag,way,1494402811,primary,Lipton Circus,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07904,context_buffer,missing_osm_tag,way,1494402811,primary,Lipton Circus,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07905,context_buffer,missing_osm_tag,way,1494402818,primary,De Soysa Circus,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07906,context_buffer,missing_osm_tag,way,1494402818,primary,De Soysa Circus,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07907,context_buffer,missing_osm_tag,way,1494402818,primary,De Soysa Circus,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07908,context_buffer,missing_osm_tag,way,1494402819,primary,De Soysa Circus,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07909,context_buffer,missing_osm_tag,way,1494402819,primary,De Soysa Circus,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07910,context_buffer,missing_osm_tag,way,1494402819,primary,De Soysa Circus,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07911,context_buffer,missing_osm_tag,way,1494402820,primary,De Soysa Circus,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07912,context_buffer,missing_osm_tag,way,1494402820,primary,De Soysa Circus,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07913,context_buffer,missing_osm_tag,way,1494402820,primary,De Soysa Circus,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07914,context_buffer,missing_osm_tag,way,1494402841,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07915,context_buffer,missing_osm_tag,way,1494402841,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07916,context_buffer,missing_osm_tag,way,1494402841,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07917,context_buffer,missing_osm_tag,way,1494402841,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07918,context_buffer,missing_osm_tag,way,1494402841,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07919,context_buffer,missing_osm_tag,way,1494402841,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07920,context_buffer,missing_osm_tag,way,1494402841,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07921,context_buffer,missing_osm_tag,way,1494476178,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07922,context_buffer,missing_osm_tag,way,1494476178,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07923,context_buffer,missing_osm_tag,way,1494476178,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07924,context_buffer,missing_osm_tag,way,1494476178,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07925,context_buffer,missing_osm_tag,way,1494476178,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07926,context_buffer,missing_osm_tag,way,1494476178,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07927,context_buffer,missing_osm_tag,way,1494476178,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07928,context_buffer,missing_osm_tag,way,1494513738,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07929,context_buffer,missing_osm_tag,way,1494513738,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07930,context_buffer,missing_osm_tag,way,1494513738,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07931,context_buffer,missing_osm_tag,way,1494513738,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07932,context_buffer,missing_osm_tag,way,1494513738,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07933,context_buffer,missing_osm_tag,way,1494513738,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07934,context_buffer,missing_osm_tag,way,1494513738,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07935,core,missing_osm_tag,way,1494544707,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07936,core,missing_osm_tag,way,1494544707,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07937,core,missing_osm_tag,way,1494544707,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07938,core,missing_osm_tag,way,1494544707,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07939,core,missing_osm_tag,way,1494544707,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07940,core,missing_osm_tag,way,1494544707,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07941,core,missing_osm_tag,way,1494544707,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07942,context_buffer,missing_osm_tag,way,1494544708,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07943,context_buffer,missing_osm_tag,way,1494544708,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07944,context_buffer,missing_osm_tag,way,1494544708,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07945,context_buffer,missing_osm_tag,way,1494544708,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07946,context_buffer,missing_osm_tag,way,1494544708,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07947,context_buffer,missing_osm_tag,way,1494544708,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07948,context_buffer,missing_osm_tag,way,1494544708,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07949,core,missing_osm_tag,way,1494764783,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07950,core,missing_osm_tag,way,1494764783,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07951,core,missing_osm_tag,way,1494764783,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07952,core,missing_osm_tag,way,1494764783,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07953,core,missing_osm_tag,way,1494849373,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07954,core,missing_osm_tag,way,1494849373,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
